0.8055		13384707
0.8413		13256223
0.8771		13475483
0.9129		13896100
0.9487		14314461
0.9845		14632382
1.0203		14869473
1.0561		15022946
1.0919		15129991
1.1277		15209701
1.1635		15272451
1.1993		15307763
1.2351		15354762
1.2709		15374838
1.3067		15384826
1.3425		15408022
1.3783		15427640
1.4141		15432481
1.4499		15442319
1.4857		15442474
1.5215		15451971
1.5573		15457914
1.5931		15462143
1.6289		15469259
1.6647		15463321
1.7005		15468873
1.7363		15464842
1.7721		15461752
1.8079		15470671
1.8437		15473884
1.8795		15471056
1.9153		15476660
1.9511		15469211
1.9869		15465541
2.0227		15467587
2.0585		15465586
2.0943		15457765
2.1301		15458467
2.1659		15453618
2.2017		15440917
2.2375		15441062
2.2733		15437157
2.3091		15422959
2.3449		15413914
2.3807		15395755
2.4165		15390170
2.4523		15367639
2.4881		15350698
2.5239		15314370
2.5597		15297426
2.5955		15252712
2.6313		15208486
2.6671		15142380
2.7029		15064049
2.7387		14953888
2.7745		14820013
2.8103		14652871
2.8461		14453170
2.8819		14200311
2.9177		13873354
2.9535		13428113
2.9893		12894766
3.0251		12364112
3.0609		12027439
3.0967		12025799
3.1325		12364776
3.1683		12926002
3.2041		13498562
3.2399		13989176
3.2757		14363107
3.3115		14636500
3.3473		14829713
3.3831		14970096
3.4189		15076623
3.4547		15150684
3.4905		15211488
3.5263		15257321
3.5621		15294627
3.5979		15318514
3.6337		15356544
3.6695		15365218
3.7053		15381001
3.7411		15400679
3.7769		15410044
3.8127		15418222
3.8485		15428606
3.8843		15432207
3.9201		15437676
3.9559		15444592
3.9917		15445360
4.0275		15444220
4.0633		15453051
4.0991		15449220
4.1349		15441245
4.1707		15443854
4.2065		15443953
4.2423		15440533
4.2781		15443166
4.3139		15433904
4.3497		15427773
4.3855		15421258
4.4213		15410245
4.4571		15401944
4.4929		15388822
4.5287		15380329
4.5645		15353363
4.6003		15338712
4.6361		15317255
4.6719		15288150
4.7077		15239809
4.7435		15194938
4.7793		15116345
4.8151		15038093
4.8509		14949046
4.8867		14864255
4.9225		14762644
4.9583		14673628
4.9941		14574840
5.0299		14453581
5.0657		14270017
5.1015		14001430
5.1373		13632259
5.1731		13150221
5.2089		12579464
5.2447		12029736
5.2805		11626483
5.3163		11478252
5.3521		11646280
5.3879		12093364
5.4237		12687177
5.4595		13287122
5.4953		13792211
5.5311		14190408
5.5669		14488270
5.6027		14707715
5.6385		14870199
5.6743		14992982
5.7101		15073931
5.7459		15147379
5.7817		15203503
5.8175		15258186
5.8533		15285633
5.8891		15325626
5.9249		15357463
5.9607		15374793
5.9965		15397788
6.0323		15408006
6.0681		15424282
6.1039		15432279
6.1397		15449869
6.1755		15459019
6.2113		15464242
6.2471		15477665
6.2829		15480250
6.3187		15493036
6.3545		15484142
6.3903		15497493
6.4261		15492858
6.4619		15503702
6.4977		15505456
6.5335		15509213
6.5693		15516370
6.6051		15516007
6.6409		15522278
6.6767		15525651
6.7125		15523120
6.7483		15530623
6.7841		15529064
6.8199		15530203
6.8557		15531159
6.8915		15541052
6.9273		15536697
6.9631		15540495
6.9989		15548341
7.0347		15539832
7.0705		15541530
7.1063		15546177
7.1421		15543267
7.1779		15543236
7.2137		15551000
7.2495		15545002
7.2853		15549127
7.3211		15546226
7.3569		15546966
7.3927		15554151
7.4285		15546112
7.4643		15552312
7.5001		15553381
7.5359		15553570
7.5717		15558096
7.6075		15562625
7.6433		15552689
7.6791		15554021
7.7149		15560563
7.7507		15554439
7.7865		15559348
7.8223		15548939
7.8581		15560363
7.8939		15556239
7.9297		15564398
7.9655		15559607
8.0013		15557477
8.0371		15566751
8.0729		15557261
8.1087		15555690
8.1445		15560653
8.1803		15556182
8.2161		15559824
8.2519		15559150
8.2877		15558759
8.3235		15566982
8.3593		15571596
8.3951		15561799
8.4309		15569431
8.4667		15564002
8.5025		15570379
8.5383		15562737
8.5741		15563963
8.6099		15565956
8.6457		15562468
8.6815		15565960
8.7173		15566061
8.7531		15572873
8.7889		15565808
8.8247		15568373
8.8605		15573472
8.8963		15567762
8.9321		15572187
8.9679		15564463
9.0037		15559982
9.0395		15567806
9.0753		15561341
9.1111		15557338
9.1469		15564175
9.1827		15569935
9.2185		15566333
9.2543		15564994
