1.2709		39968
1.3067		40402
1.3425		40492
1.3783		40430
1.4141		40466
1.4499		40375
1.4857		40203
1.5215		40309
1.5573		40085
1.5931		40265
1.6289		40555
1.6647		40344
1.7005		40087
1.7363		40184
1.7721		40447
1.8079		40403
1.8437		40466
1.8795		40377
1.9153		40484
1.9511		40219
1.9869		40332
2.0227		40244
2.0585		40296
2.0943		40280
2.1301		40481
2.1659		40184
2.2017		40197
2.2375		39982
2.2733		40230
2.3091		40214
2.3449		40079
2.3807		40105
2.4165		40268
2.4523		40273
2.4881		40109
2.5239		40169
2.5597		40099
2.5955		40280
2.6313		40321
2.6671		40258
2.7029		40342
2.7387		40181
2.7745		40159
2.8103		40345
2.8461		40470
2.8819		40490
2.9177		40047
2.9535		40536
2.9893		40330
3.0251		40337
3.0609		40507
3.0967		40389
3.1325		40206
3.1683		40576
3.2041		40377
3.2399		40445
3.2757		40620
3.3115		40500
3.3473		40415
3.3831		40114
3.4189		40435
3.4547		40119
3.4905		40520
3.5263		40530
3.5621		40324
3.5979		40128
3.6337		40401
3.6695		40534
3.7053		40075
3.7411		40393
3.7769		40168
3.8127		40370
3.8485		40259
3.8843		40471
3.9201		40578
3.9559		40217
3.9917		40579
4.0275		40509
4.0633		40259
4.0991		40473
4.1349		40289
4.1707		40703
4.2065		40448
4.2423		40183
4.2781		40504
4.3139		40399
4.3497		40219
4.3855		40432
4.4213		40126
4.4571		40611
4.4929		40302
4.5287		40333
4.5645		40592
4.6003		40352
4.6361		40555
4.6719		40379
4.7077		40308
4.7435		40638
4.7793		40741
4.8151		40370
4.8509		40391
4.8867		40297
4.9225		40470
4.9583		40318
4.9941		40341
5.0299		40269
5.0657		40641
5.1015		40693
5.1373		40385
5.1731		40596
5.2089		40494
5.2447		40770
5.2805		40525
5.3163		40426
5.3521		40850
5.3879		40412
5.4237		40621
5.4595		40442
5.4953		40425
5.5311		40575
5.5669		40519
5.6027		40300
5.6385		40745
5.6743		40664
5.7101		40278
5.7459		40383
5.7817		40185
5.8175		40648
5.8533		40791
5.8891		40600
5.9249		40608
5.9607		40485
5.9965		40578
6.0323		40540
6.0681		40569
6.1039		40598
6.1397		40203
6.1755		40485
6.2113		40684
6.2471		40594
6.2829		40723
6.3187		40210
6.3545		40657
6.3903		40549
6.4261		40616
6.4619		40823
6.4977		40745
6.5335		40267
6.5693		40661
6.6051		40171
6.6409		40380
6.6767		40476
6.7125		40196
6.7483		40646
6.7841		40612
6.8199		40396
6.8557		40748
6.8915		40392
6.9273		40644
6.9631		40563
6.9989		40337
7.0347		40328
7.0705		40675
7.1063		40589
7.1421		40249
7.1779		40617
7.2137		40676
7.2495		40216
7.2853		40407
7.3211		40623
7.3569		40407
7.3927		40810
7.4285		40443
7.4643		40508
7.5001		40394
7.5359		40712
7.5717		40823
7.6075		40480
7.6433		40185
7.6791		40215
7.7149		40417
7.7507		40400
7.7865		40054
7.8223		40771
7.8581		40467
7.8939		40781
7.9297		40574
7.9655		40928
8.0013		40471
8.0371		40636
8.0729		40591
8.1087		40380
8.1445		40315
8.1803		40348
8.2161		40720
8.2519		40803
8.2877		40382
8.3235		40543
8.3593		40637
8.3951		40748
8.4309		40402
8.4667		40527
8.5025		40707
8.5383		40319
8.5741		40312
8.6099		40216
8.6457		40415
8.6815		40587
8.7173		40581
8.7531		40461
8.7889		40728
8.8247		40853
8.8605		40139
8.8963		40494
8.9321		40416
8.9679		40360
9.0037		40300
9.0395		40750
9.0753		40335
9.1111		40747
9.1469		40410
9.1827		40596
9.2185		40449
9.2543		40601
